OBJECT_ID,VID,SEQUENCE_DTTM,LAT,LON,SPEED_OVER_GROUND,COURSE_OVER_GROUND
9527,100015,15:41:07,36.906833,-76.088834,1,2392
9528,100004,15:41:07,36.977251,-76.191754,10,96
9529,100001,15:41:08,36.947785,-76.019727,119,1007
9530,100008,15:41:09,36.90685,-76.089017,1,1944
9531,100004,15:41:10,36.97727,-76.191742,10,109
9532,100016,15:41:11,36.9068,-76.089067,0,2720
9533,100005,15:41:11,36.90677,-76.088747,1,1663
9534,100006,15:41:11,36.906886,-76.089265,0,1835
9535,100005,15:41:12,36.90677,-76.088747,1,1663
9536,100001,15:41:12,36.94776,-76.019522,119,998
9537,100004,15:41:13,36.977286,-76.191732,10,92
9538,100007,15:41:14,36.9067,-76.088525,1,1910
9539,100001,15:41:15,36.94774,-76.019317,119,989
9540,100004,15:41:16,36.97731,-76.191727,9,88
9541,100001,15:41:18,36.947715,-76.019034,119,982
9542,100008,15:41:19,36.90685,-76.089017,1,1884
9543,100016,15:41:20,36.9068,-76.089067,0,2795
9544,100004,15:41:20,36.977325,-76.191724,10,106
9545,100005,15:41:21,36.90677,-76.088745,1,2112
9546,100006,15:41:21,36.90689,-76.08926,1,1830
9547,100001,15:41:21,36.947693,-76.01882,119,979
9548,100007,15:41:23,36.9067,-76.088525,1,1804
9549,100001,15:41:24,36.947676,-76.018614,119,973
9550,100015,15:41:26,36.906833,-76.088834,1,2351
9551,100004,15:41:27,36.977356,-76.191702,9,103
9552,100004,15:41:29,36.977363,-76.191699,9,112
9553,100008,15:41:30,36.906848,-76.089019,1,1898
9554,100016,15:41:31,36.9068,-76.089067,0,2795
9555,100005,15:41:31,36.906768,-76.088747,1,1754
9556,100006,15:41:31,36.90689,-76.089257,1,1815
9557,100005,15:41:32,36.906768,-76.088747,1,1754
9558,100004,15:41:32,36.977371,-76.191695,9,99
9559,100004,15:41:33,36.977371,-76.191695,9,99
9560,100007,15:41:33,36.9067,-76.088527,1,1836
9561,100013,15:41:34,37.003665,-76.281827,82,2487
9562,100001,15:41:35,36.947606,-76.017934,119,965
9563,100015,15:41:36,36.906833,-76.088834,1,2340
9564,100004,15:41:37,36.977386,-76.191692,8,80
9565,100016,15:41:40,36.9068,-76.089067,0,2795
9566,100005,15:41:40,36.906765,-76.088749,1,1795
9567,100006,15:41:40,36.906888,-76.089255,1,1812
9568,100008,15:41:41,36.906846,-76.089019,1,1918
9569,100007,15:41:43,36.906698,-76.088527,1,1908
9570,100007,15:41:44,36.906698,-76.088527,1,1908
9571,100001,15:41:45,36.94754,-76.017179,119,959
9572,100015,15:41:46,36.906833,-76.088834,0,2350
9573,100015,15:41:47,36.906833,-76.088834,0,2350
9574,100004,15:41:47,36.977418,-76.19169,8,74
9575,100008,15:41:49,36.906846,-76.089017,1,1922
9576,100006,15:41:49,36.906888,-76.089254,1,1734
9577,100016,15:41:50,36.9068,-76.089067,0,2795
9578,100005,15:41:50,36.906766,-76.088745,1,1901
9579,100010,15:41:52,36.92476,-76.19083,0,2701
9580,100007,15:41:54,36.906698,-76.088527,1,1736
9581,100001,15:41:55,36.947491,-76.01656,119,955
9582,100004,15:41:57,36.977453,-76.191689,10,49
9583,100004,15:41:58,36.977453,-76.191689,10,49
9584,100008,15:41:59,36.906845,-76.089015,1,1866
9585,100016,15:41:59,36.9068,-76.089067,0,2795
9586,100006,15:42:00,36.906885,-76.089254,1,1876
9587,100005,15:42:01,36.906768,-76.08874,1,1946
9588,100013,15:42:03,37.003268,-76.283159,81,2487
9589,100013,15:42:04,37.003268,-76.283159,81,2487
9590,100007,15:42:04,36.906696,-76.088527,1,1833
9591,100001,15:42:05,36.947443,-76.015869,119,954
9592,100015,15:42:06,36.906833,-76.088834,1,2338
9593,100004,15:42:06,36.977495,-76.191694,11,46
9594,100004,15:42:07,36.977495,-76.191694,11,46
9595,100008,15:42:09,36.906843,-76.089015,1,1883
9596,100005,15:42:10,36.906771,-76.088737,0,1718
9597,100016,15:42:11,36.9068,-76.089067,0,2795
9598,100020,15:42:12,36.909283,-76.327117,0,2130
9599,100001,15:42:15,36.94739,-76.015184,119,955
9600,100004,15:42:16,36.97755,-76.191687,12,10
9601,100008,15:42:19,36.906843,-76.089014,1,1883
9602,100016,15:42:20,36.9068,-76.089067,0,2779
9603,100005,15:42:20,36.906775,-76.088732,1,1959
9604,100006,15:42:21,36.90688,-76.089252,1,1717
9605,100007,15:42:23,36.906696,-76.088527,1,1790
9606,100001,15:42:24,36.947343,-76.014482,119,960
9607,100015,15:42:26,36.906833,-76.088834,0,2346
9608,100015,15:42:27,36.906833,-76.088834,0,2346
9609,100004,15:42:27,36.977606,-76.191684,13,26
9610,100008,15:42:30,36.906843,-76.089014,1,1842
9611,100016,15:42:30,36.9068,-76.089067,0,2779
9612,100005,15:42:31,36.90678,-76.088729,1,1917
9613,100006,15:42:31,36.90688,-76.089252,1,1798
9614,100007,15:42:33,36.906696,-76.088525,1,1935
9615,100001,15:42:34,36.947276,-76.013807,119,966
9616,100015,15:42:36,36.906833,-76.088834,1,2343
9617,100004,15:42:37,36.977666,-76.191679,15,29
9618,100006,15:42:39,36.906878,-76.089252,1,1827
9619,100008,15:42:40,36.906843,-76.089012,1,1919
9620,100016,15:42:40,36.9068,-76.089067,0,2779
9621,100005,15:42:40,36.906783,-76.088727,1,2025
9622,100007,15:42:43,36.906696,-76.088525,1,1841
9623,100001,15:42:44,36.947211,-76.013125,119,969
9624,100015,15:42:46,36.906833,-76.088834,1,2345
9625,100004,15:42:47,36.977731,-76.19167,16,7
9626,100008,15:42:49,36.906845,-76.089012,1,1915
9627,100006,15:42:49,36.906878,-76.089254,1,1881
9628,100016,15:42:50,36.9068,-76.089067,0,2779
9629,100005,15:42:50,36.906785,-76.088725,1,1991
9630,100014,15:42:52,36.906833,-76.0885,1,2649
9631,100001,15:42:54,36.947145,-76.012442,119,968
9632,100007,15:42:54,36.906696,-76.088525,1,1881
9633,100001,15:42:55,36.947145,-76.012442,119,968
9634,100004,15:42:58,36.977823,-76.191665,17,3590
9635,100016,15:42:59,36.9068,-76.089067,0,2779
9636,100008,15:43:00,36.906845,-76.089012,1,1893
9637,100006,15:43:00,36.906876,-76.089257,1,1837
9638,100005,15:43:01,36.906788,-76.088725,1,1967
9639,100013,15:43:03,37.00245,-76.285825,83,2487
9640,100001,15:43:04,36.94708,-76.011747,119,963
9641,100007,15:43:04,36.906696,-76.088525,1,1861
9642,100004,15:43:07,36.977901,-76.191665,18,3584
9643,100005,15:43:10,36.906788,-76.088727,1,1950
9644,100008,15:43:11,36.906845,-76.089012,1,1967
9645,100016,15:43:11,36.9068,-76.089067,0,2779
9646,100006,15:43:11,36.906875,-76.089259,1,1843
9647,100001,15:43:15,36.94702,-76.010989,119,958
9648,100004,15:43:16,36.977986,-76.191669,19,3573
9649,100008,15:43:19,36.906845,-76.089014,0,1875
9650,100015,15:43:19,36.906833,-76.088834,18,2035
9651,100016,15:43:19,36.9068,-76.089067,0,2784
9652,100015,15:43:20,36.906833,-76.088834,18,2035
9653,100016,15:43:20,36.9068,-76.089067,0,2784
9654,100005,15:43:20,36.906791,-76.08873,3,2118
9655,100006,15:43:21,36.906873,-76.089262,1,1723
9656,100007,15:43:23,36.906693,-76.088525,1,1806
9657,100015,15:43:24,36.906833,-76.088834,42,2100
9658,100001,15:43:24,36.946971,-76.01036,120,952
9659,100004,15:43:27,36.97808,-76.191679,21,3574
9660,100008,15:43:30,36.906845,-76.089014,1,1708
9661,100015,15:43:30,36.906666,-76.089,46,2200
9662,100006,15:43:30,36.906871,-76.089264,1,1159
9663,100016,15:43:31,36.9068,-76.089067,0,2784
9664,100005,15:43:31,36.906793,-76.088737,1,1793
9665,100015,15:43:33,36.906666,-76.089,28,2294
9666,100007,15:43:33,36.906691,-76.088525,1,1844
9667,100001,15:43:34,36.946923,-76.009672,120,953
9668,100007,15:43:34,36.906691,-76.088525,1,1844
9669,100015,15:43:36,36.906666,-76.089,26,2861
9670,100004,15:43:38,36.978186,-76.191689,22,3585
9671,100015,15:43:39,36.906666,-76.089167,49,3167
9672,100015,15:43:40,36.906666,-76.089167,49,3167
9673,100016,15:43:40,36.9068,-76.089067,0,2784
9674,100005,15:43:40,36.906795,-76.088742,1,1484
9675,100006,15:43:40,36.906868,-76.089269,1,1881
9676,100007,15:43:43,36.90669,-76.088525,1,1919
9677,100001,15:43:44,36.946866,-76.008977,120,961
9678,100004,15:43:47,36.978273,-76.191699,21,5
9679,100008,15:43:49,36.906843,-76.089014,1,1961
9680,100006,15:43:49,36.906866,-76.089274,2,47
9681,100015,15:43:50,36.906833,-76.089334,56,2906
9682,100016,15:43:50,36.9068,-76.089067,0,2784
9683,100007,15:43:53,36.906686,-76.088525,1,1745
9684,100015,15:43:54,36.906833,-76.0895,37,2875
9685,100001,15:43:55,36.946795,-76.008292,120,970
9686,100004,15:43:57,36.978378,-76.1917,20,25
9687,100004,15:43:58,36.978378,-76.1917,20,25
9688,100016,15:43:59,36.9068,-76.089067,0,2784
9689,100008,15:44:00,36.906841,-76.089015,0,1880
9690,100006,15:44:00,36.906865,-76.089277,0,2677
9691,100015,15:44:01,36.906833,-76.089667,9,2864
9692,100005,15:44:01,36.906796,-76.088755,1,1724
9693,100013,15:44:03,37.001626,-76.288505,83,2481
9694,100015,15:44:04,36.906833,-76.089667,7,3173
9695,100007,15:44:04,36.906683,-76.088525,0,2028
9696,100015,15:44:05,36.906833,-76.089667,7,3173
9697,100001,15:44:05,36.94673,-76.007614,120,973
9698,100015,15:44:07,36.906833,-76.089667,10,3547
9699,100004,15:44:07,36.97846,-76.191694,20,39
9700,100015,15:44:10,36.906833,-76.089667,5,119
9701,100005,15:44:10,36.906796,-76.08876,1,1934
9702,100008,15:44:11,36.906838,-76.089017,1,1860
9703,100016,15:44:11,36.9068,-76.089067,0,2784
9704,100006,15:44:11,36.906863,-76.089282,1,1982
9705,100015,15:44:14,36.906833,-76.089667,4,80
9706,100001,15:44:15,36.946653,-76.00685,120,972
9707,100004,15:44:15,36.97854,-76.191684,19,59
9708,100004,15:44:16,36.97854,-76.191684,19,59
9709,100008,15:44:19,36.906836,-76.089017,1,1975
9710,100015,15:44:20,36.906833,-76.089667,1,136
9711,100005,15:44:20,36.906796,-76.088767,0,2110
9712,100016,15:44:21,36.9068,-76.089067,0,2712
9713,100006,15:44:21,36.906863,-76.089284,1,1660
9714,100007,15:44:23,36.906676,-76.088524,1,1794
9715,100015,15:44:24,36.906833,-76.0895,5,361
9716,100001,15:44:24,36.946596,-76.00622,120,963
9717,100015,15:44:27,36.906833,-76.0895,2,298
9718,100004,15:44:27,36.978641,-76.191657,18,80
9719,100008,15:44:30,36.906833,-76.089017,1,1757
9720,100015,15:44:30,36.906833,-76.0895,3,500
9721,100006,15:44:30,36.906861,-76.089285,1,1797
9722,100016,15:44:31,36.906833,-76.089067,0,2712
9723,100005,15:44:31,36.906795,-76.088767,1,1774
9724,100013,15:44:33,37.001191,-76.289847,83,2468
9725,100007,15:44:33,36.906675,-76.088522,0,2118
9726,100015,15:44:34,36.906833,-76.0895,3,533
9727,100013,15:44:34,37.001191,-76.289847,83,2468
9728,100001,15:44:34,36.946543,-76.005527,120,956
9729,100007,15:44:34,36.906675,-76.088522,0,2118
9730,100015,15:44:36,36.906833,-76.0895,2,553
9731,100004,15:44:37,36.978746,-76.191655,17,107
9732,100004,15:44:38,36.978746,-76.191655,17,107
9733,100008,15:44:40,36.90683,-76.089017,1,2086
9734,100015,15:44:40,36.906833,-76.0895,1,534
9735,100016,15:44:40,36.906833,-76.089067,0,2712
9736,100005,15:44:40,36.906795,-76.088765,2,2937
9737,100006,15:44:40,36.906861,-76.089287,1,1665
9738,100007,15:44:43,36.906675,-76.08852,1,2020
9739,100015,15:44:44,36.906833,-76.0895,2,284
9740,100001,15:44:44,36.94649,-76.004842,120,957
9741,100004,15:44:47,36.978808,-76.191624,17,140
9742,100008,15:44:49,36.906828,-76.089017,1,1838
9743,100016,15:44:50,36.906833,-76.089067,0,2712
9744,100005,15:44:50,36.906793,-76.088759,1,1859
9745,100006,15:44:51,36.906863,-76.089287,1,1867
9746,100010,15:44:52,36.924756,-76.190839,0,2621
9747,100007,15:44:53,36.906675,-76.088517,1,2957
9748,100001,15:44:55,36.946415,-76.00414,120,966
9749,100004,15:44:57,36.97889,-76.191572,16,166
9750,100004,15:44:58,36.97889,-76.191572,16,166
9751,100016,15:44:59,36.906833,-76.089067,0,2712
9752,100008,15:45:00,36.906825,-76.089017,0,1839
9753,100005,15:45:02,36.906795,-76.088755,1,1729
9754,100013,15:45:03,37.00075,-76.291164,82,2460
9755,100001,15:45:04,36.94634,-76.00345,120,975
9756,100007,15:45:04,36.906673,-76.088514,0,2120
9757,100001,15:45:05,36.94634,-76.00345,120,975
9758,100004,15:45:07,36.978945,-76.191545,16,199
9759,100005,15:45:10,36.906798,-76.088755,1,1793
9760,100006,15:45:10,36.906865,-76.089285,1,1852
9761,100008,15:45:11,36.906823,-76.089017,1,1869
9762,100016,15:45:11,36.906833,-76.089067,0,2712
9763,100020,15:45:12,36.90915,-76.326984,0,2170
9764,100001,15:45:15,36.94627,-76.002697,120,976
9765,100004,15:45:16,36.979,-76.191499,18,240
9766,100008,15:45:19,36.906823,-76.089015,0,1904
9767,100006,15:45:19,36.906866,-76.089284,1,1792
9768,100005,15:45:20,36.906801,-76.088754,1,1981
9769,100016,15:45:21,36.906833,-76.089067,0,2705
9770,100004,15:45:22,36.97905,-76.19146,19,277
9771,100007,15:45:22,36.906671,-76.088507,0,2096
9772,100004,15:45:23,36.97905,-76.19146,19,277
9773,100001,15:45:24,36.94621,-76.002069,120,968
9774,100004,15:45:27,36.979091,-76.191445,19,304
9775,100008,15:45:30,36.906821,-76.089014,1,1973
9776,100006,15:45:30,36.90687,-76.089284,1,1978
9777,100016,15:45:31,36.906833,-76.089084,0,2705
9778,100005,15:45:31,36.906805,-76.08875,1,1870
9779,100013,15:45:33,37.0003,-76.292449,79,2477
9780,100004,15:45:33,36.979145,-76.191407,19,336
9781,100007,15:45:33,36.90667,-76.088504,1,2029
9782,100001,15:45:34,36.946151,-76.00138,120,961
9783,100004,15:45:34,36.979145,-76.191407,19,336
9784,100001,15:45:35,36.946151,-76.00138,120,961
9785,100015,15:45:36,36.907,-76.0895,1,3369
9786,100004,15:45:38,36.979176,-76.191387,19,340
9787,100008,15:45:40,36.906821,-76.089012,1,1893
9788,100006,15:45:40,36.906871,-76.089282,1,1823
9789,100004,15:45:40,36.979193,-76.191375,19,348
9790,100007,15:45:42,36.906668,-76.088502,0,1902
9791,100004,15:45:43,36.979221,-76.191354,19,332
9792,100007,15:45:43,36.906668,-76.088502,0,1902
9793,100001,15:45:44,36.946095,-76.000684,120,956
9794,100004,15:45:44,36.979221,-76.191354,19,332
9795,100004,15:45:47,36.979243,-76.191339,19,322
9796,100008,15:45:49,36.906823,-76.08901,0,1815
9797,100016,15:45:49,36.906833,-76.089084,0,2705
9798,100004,15:45:50,36.979271,-76.19132,19,309
9799,100005,15:45:51,36.90681,-76.088745,1,1901
9800,100006,15:45:51,36.906871,-76.089282,1,1802
9801,100004,15:45:52,36.979281,-76.191314,18,298
9802,100007,15:45:53,36.906668,-76.088502,0,2133
9803,100001,15:45:54,36.946046,-75.999979,120,957
9804,100001,15:45:55,36.946046,-75.999979,120,957
9805,100014,15:45:56,36.906666,-76.0885,0,2649
9806,100015,15:45:57,36.907,-76.0895,1,3191
9807,100004,15:45:57,36.979313,-76.191292,18,264
9808,100008,15:46:00,36.906825,-76.089009,1,1936
9809,100006,15:46:00,36.906871,-76.089282,1,1822
9810,100004,15:46:00,36.979335,-76.19128,18,249
9811,100004,15:46:01,36.979335,-76.19128,18,249
9812,100005,15:46:02,36.90681,-76.088742,1,1993
9813,100013,15:46:03,36.99986,-76.293724,78,2466
9814,100004,15:46:03,36.979355,-76.191269,18,231
9815,100001,15:46:04,36.945975,-75.999282,120,965
9816,100007,15:46:04,36.90667,-76.088504,1,1752
9817,100015,15:46:07,36.907,-76.0895,1,3123
9818,100004,15:46:07,36.979378,-76.191259,17,207
9819,100016,15:46:09,36.906833,-76.089084,0,2705
9820,100016,15:46:10,36.906833,-76.089084,0,2705
9821,100005,15:46:10,36.90681,-76.088739,1,1922
9822,100004,15:46:10,36.97941,-76.191249,18,183
9823,100008,15:46:11,36.906828,-76.089007,1,1861
9824,100006,15:46:11,36.906873,-76.089282,1,1777
9825,100004,15:46:14,36.979431,-76.19124,17,170
9826,100001,15:46:15,36.945896,-75.998507,120,972
9827,100004,15:46:15,36.979448,-76.191232,17,171
9828,100004,15:46:16,36.979448,-76.191232,17,171
9829,100008,15:46:19,36.90683,-76.089005,0,1749
9830,100004,15:46:19,36.97948,-76.191224,17,148
9831,100016,15:46:20,36.906833,-76.089084,0,2705
9832,100005,15:46:20,36.90681,-76.088737,1,1914
9833,100006,15:46:20,36.906873,-76.089282,1,1757
9834,100004,15:46:20,36.97948,-76.191224,17,148
9835,100016,15:46:21,36.906833,-76.089084,0,2705
9836,100007,15:46:23,36.906673,-76.088505,1,1980
9837,100001,15:46:24,36.945833,-75.997895,120,973
9838,100004,15:46:24,36.97952,-76.191212,17,138
9839,100015,15:46:27,36.906833,-76.089667,1,2996
9840,100004,15:46:27,36.979535,-76.191209,16,157
9841,100008,15:46:30,36.906833,-76.089005,1,2027
9842,100016,15:46:30,36.906833,-76.089084,0,2701
9843,100006,15:46:30,36.906873,-76.089284,1,1914
9844,100004,15:46:30,36.979565,-76.191204,16,143
9845,100005,15:46:31,36.90681,-76.088737,1,1928
9846,100001,15:46:34,36.945766,-75.997225,120,969
9847,100004,15:46:34,36.979585,-76.191192,15,158
9848,100007,15:46:34,36.906673,-76.088505,1,1979
9849,100015,15:46:36,36.906833,-76.089667,0,2941
9850,100004,15:46:37,36.979611,-76.191184,15,164
9851,100008,15:46:40,36.906836,-76.089005,1,1953
9852,100016,15:46:40,36.906833,-76.089084,0,2701
9853,100006,15:46:40,36.906873,-76.089284,1,1816
9854,100005,15:46:41,36.90681,-76.088737,1,2003
9855,100007,15:46:43,36.906671,-76.088505,0,1678
9856,100001,15:46:44,36.94571,-75.996542,120,962
9857,100004,15:46:44,36.979648,-76.191159,14,162
9858,100015,15:46:47,36.906833,-76.089667,1,2892
9859,100004,15:46:47,36.979666,-76.191145,15,174
9860,100008,15:46:49,36.906836,-76.089005,0,1851
9861,100016,15:46:49,36.906833,-76.089084,0,2701
9862,100004,15:46:49,36.979686,-76.191137,14,144
9863,100005,15:46:51,36.906811,-76.088739,1,1897
9864,100006,15:46:51,36.906873,-76.089287,1,1729
9865,100007,15:46:53,36.90667,-76.088504,1,1884
9866,100001,15:46:54,36.945655,-75.995855,120,960
9867,100001,15:46:55,36.945655,-75.995855,120,960
9868,100015,15:46:57,36.906833,-76.089667,1,2851
9869,100004,15:46:57,36.979735,-76.19111,14,159
9870,100008,15:46:59,36.906838,-76.089007,1,1924
9871,100016,15:47:00,36.906833,-76.089084,0,2701
9872,100006,15:47:00,36.906873,-76.089287,1,1847
9873,100005,15:47:02,36.90681,-76.088739,1,1859
9874,100007,15:47:04,36.90667,-76.088504,1,1966
9875,100001,15:47:05,36.945583,-75.995162,120,963
9876,100015,15:47:07,36.906833,-76.089667,1,2758
9877,100004,15:47:07,36.979788,-76.191085,13,148
9878,100008,15:47:10,36.906836,-76.08901,1,1948
9879,100005,15:47:10,36.90681,-76.08874,1,1901
9880,100006,15:47:10,36.906873,-76.089289,1,1884
9881,100007,15:47:14,36.90667,-76.088504,1,2068
9882,100001,15:47:15,36.94552,-75.994414,120,964
9883,100004,15:47:15,36.979838,-76.191065,12,133
9884,100004,15:47:16,36.979838,-76.191065,12,133
9885,100005,15:47:20,36.906811,-76.088745,2,1613
9886,100006,15:47:20,36.906871,-76.089289,1,1697
9887,100008,15:47:21,36.906836,-76.089012,1,1881
9888,100016,15:47:21,36.906833,-76.089084,0,2701
9889,100007,15:47:23,36.90667,-76.088505,1,2001
9890,100001,15:47:24,36.945456,-75.99378,120,972
9891,100015,15:47:27,36.906833,-76.0895,1,2671
9892,100004,15:47:27,36.979893,-76.191052,10,72
9893,100008,15:47:30,36.906835,-76.089012,1,1835
9894,100016,15:47:30,36.9068,-76.089067,0,2648
9895,100006,15:47:30,36.90687,-76.089289,1,1817
9896,100005,15:47:31,36.90681,-76.08875,1,1917
9897,100013,15:47:33,36.998528,-76.297529,81,2490
9898,100007,15:47:33,36.906671,-76.088505,0,1876
9899,100001,15:47:34,36.945381,-75.993082,120,976
9900,100001,15:47:35,36.945381,-75.993082,120,976
9901,100015,15:47:36,36.906833,-76.0895,1,2713
9902,100004,15:47:37,36.979941,-76.191042,10,56
9903,100004,15:47:38,36.979941,-76.191042,10,56
9904,100008,15:47:40,36.906835,-76.089014,1,1894
9905,100016,15:47:40,36.9068,-76.089067,0,2648
9906,100006,15:47:40,36.906866,-76.089289,1,1860
9907,100005,15:47:41,36.906808,-76.088752,1,1886
9908,100004,15:47:42,36.979963,-76.191042,9,43
9909,100007,15:47:43,36.906671,-76.088507,1,1917
9910,100001,15:47:44,36.945303,-75.99238,120,979
9911,100015,15:47:46,36.906833,-76.0895,1,2628
9912,100015,15:47:47,36.906833,-76.0895,1,2628
9913,100004,15:47:47,36.979978,-76.191039,9,42
9914,100008,15:47:49,36.906835,-76.089012,1,1974
9915,100016,15:47:49,36.9068,-76.089067,0,2648
9916,100005,15:47:51,36.906803,-76.088755,1,1793
9917,100006,15:47:51,36.906865,-76.089287,1,1748
9918,100004,15:47:51,36.979998,-76.191039,9,27
9919,100004,15:47:53,36.980006,-76.191039,9,27
9920,100007,15:47:53,36.906673,-76.08851,0,2034
9921,100010,15:47:53,36.924751,-76.190835,0,2076
9922,100001,15:47:55,36.945216,-75.9916,120,971
9923,100015,15:47:57,36.906833,-76.0895,1,2599
9924,100004,15:47:57,36.980031,-76.191037,9,8
9925,100008,15:47:59,36.906836,-76.089012,1,1893
9926,100016,15:48:00,36.9068,-76.089067,0,2648
9927,100006,15:48:00,36.906863,-76.089285,1,1831
9928,100004,15:48:00,36.980043,-76.191037,9,11
9929,100005,15:48:02,36.906801,-76.088757,1,1735
9930,100013,15:48:03,36.998166,-76.298862,80,2513
9931,100007,15:48:04,36.906675,-76.088512,1,2796
9932,100001,15:48:05,36.945151,-75.990939,121,964
9933,100015,15:48:07,36.906833,-76.0895,1,2633
9934,100004,15:48:07,36.980068,-76.191034,9,11
9935,100008,15:48:09,36.906838,-76.08901,1,1904
9936,100016,15:48:09,36.9068,-76.089067,0,2648
9937,100005,15:48:10,36.906801,-76.08876,1,1876
9938,100006,15:48:10,36.906861,-76.089284,1,1783
9939,100020,15:48:12,36.909183,-76.327284,0,2170
9940,100007,15:48:13,36.906675,-76.088514,1,2918
9941,100007,15:48:14,36.906675,-76.088514,1,2918
9942,100001,15:48:15,36.945083,-75.990175,120,960
9943,100004,15:48:16,36.980108,-76.191017,8,94
9944,100016,15:48:19,36.9068,-76.089067,0,2648
9945,100006,15:48:19,36.90686,-76.089282,1,1720
9946,100005,15:48:20,36.906801,-76.088762,1,1769
9947,100008,15:48:21,36.906841,-76.089009,1,1942
9948,100007,15:48:23,36.906676,-76.088515,1,2921
9949,100001,15:48:24,36.945026,-75.989569,121,964
9950,100001,15:48:25,36.945026,-75.989569,121,964
9951,100004,15:48:26,36.980145,-76.190995,7,227
9952,100015,15:48:27,36.906833,-76.0895,1,2512
9953,100008,15:48:30,36.906841,-76.089005,1,1942
9954,100016,15:48:30,36.906816,-76.089067,0,2731
9955,100006,15:48:30,36.90686,-76.089279,1,1832
9956,100005,15:48:31,36.906798,-76.088764,1,1764
9957,100013,15:48:33,36.997776,-76.300154,77,2464
9958,100004,15:48:33,36.980163,-76.190975,7,322
9959,100007,15:48:33,36.906676,-76.088514,1,1897
9960,100001,15:48:34,36.944955,-75.98888,121,973
9961,100015,15:48:36,36.906833,-76.0895,1,2507
9962,100004,15:48:37,36.98017,-76.190967,6,358
9963,100004,15:48:38,36.98017,-76.190967,6,358
9964,100004,15:48:39,36.980173,-76.190959,7,418
9965,100008,15:48:40,36.906843,-76.089004,1,1873
9966,100016,15:48:40,36.906816,-76.089067,0,2731
9967,100006,15:48:40,36.906861,-76.089277,1,1978
9968,100005,15:48:41,36.9068,-76.088767,1,1836
9969,100007,15:48:42,36.906678,-76.088514,1,1897
9970,100004,15:48:43,36.980176,-76.190952,5,432
9971,100007,15:48:43,36.906678,-76.088514,1,1897
9972,100001,15:48:44,36.944881,-75.988197,121,977
9973,100015,15:48:47,36.906833,-76.0895,1,2494
9974,100004,15:48:47,36.980178,-76.190934,6,504
9975,100008,15:48:49,36.906841,-76.089004,0,1883
9976,100016,15:48:49,36.906816,-76.089067,0,2731
9977,100005,15:48:51,36.906795,-76.088767,1,1761
9978,100006,15:48:51,36.906863,-76.089275,1,2058
9979,100004,15:48:53,36.980185,-76.190914,5,626
9980,100007,15:48:53,36.906681,-76.088514,0,1709
9981,100004,15:48:54,36.980185,-76.190914,5,626
9982,100001,15:48:55,36.944795,-75.98744,121,980
9983,100015,15:48:57,36.906833,-76.0895,1,2488
9984,100004,15:48:57,36.980185,-76.19091,5,693
9985,100008,15:48:59,36.906841,-76.089002,1,1925
9986,100016,15:49:00,36.906816,-76.089067,0,2731
9987,100006,15:49:00,36.906863,-76.089275,1,1830
9988,100005,15:49:01,36.9068,-76.088774,1,1796
9989,100004,15:49:03,36.980178,-76.190894,4,793
9990,100013,15:49:04,36.997345,-76.301355,76,2470
9991,100001,15:49:04,36.94473,-75.986824,121,978
9992,100007,15:49:04,36.906685,-76.088515,1,1874
9993,100015,15:49:07,36.906833,-76.0895,0,2453
9994,100004,15:49:07,36.980175,-76.190887,4,844
9995,100016,15:49:09,36.906816,-76.089067,0,2731
9996,100008,15:49:10,36.90684,-76.089002,1,1861
9997,100016,15:49:10,36.906816,-76.089067,0,2731
9998,100005,15:49:10,36.906801,-76.088777,1,1840
9999,100006,15:49:10,36.906865,-76.089275,1,1859
10000,100004,15:49:10,36.980175,-76.19088,4,899
10001,100007,15:49:13,36.906688,-76.088517,1,2015
10002,100004,15:49:14,36.980173,-76.190875,3,935
10003,100001,15:49:15,36.944651,-75.986062,121,977
10004,100004,15:49:16,36.98017,-76.190872,3,956
10005,100016,15:49:19,36.906816,-76.089067,0,2731
10006,100004,15:49:19,36.980165,-76.190869,3,1002
10007,100008,15:49:20,36.90684,-76.089002,0,1903
10008,100005,15:49:20,36.906805,-76.08878,1,1637
10009,100006,15:49:20,36.906865,-76.089275,1,1865
10010,100007,15:49:23,36.90669,-76.088519,0,1763
10011,100001,15:49:24,36.944596,-75.985444,121,973
10012,100004,15:49:24,36.980163,-76.190869,3,1068
10013,100001,15:49:25,36.944596,-75.985444,121,973
10014,100004,15:49:26,36.980166,-76.19087,4,1103
10015,100015,15:49:28,36.906833,-76.0895,1,2404
10016,100008,15:49:30,36.90684,-76.089002,1,1941
10017,100016,15:49:30,36.906816,-76.089084,0,2709
10018,100006,15:49:30,36.906866,-76.089277,1,1741
10019,100004,15:49:30,36.980163,-76.190867,4,1149
10020,100005,15:49:31,36.906803,-76.088782,1,1857
10021,100013,15:49:33,36.996916,-76.302577,78,2455
10022,100004,15:49:33,36.98016,-76.190864,5,1178
10023,100007,15:49:33,36.906693,-76.08852,1,2023
10024,100001,15:49:34,36.944536,-75.98474,121,969
10025,100015,15:49:36,36.906833,-76.0895,1,2451
10026,100004,15:49:37,36.980153,-76.190845,5,1258
10027,100004,15:49:38,36.980153,-76.190845,5,1258
10028,100004,15:49:39,36.98015,-76.190842,4,1290
10029,100008,15:49:40,36.90684,-76.089004,1,1908
10030,100016,15:49:40,36.906816,-76.089084,0,2709
